comment_score,Positive,Negative
-87,16.666666666666664,83.33333333333334
380,100.0,100.0
400,100.0,100.0
750,33.33333333333333,66.66666666666666
321,37.5,75.0
829,0.0,100.0
1171,0.0,100.0
199,52.63157894736842,94.73684210526315
2344,0.0,100.0
477,0.0,100.0
-144,0.0,100.0
2442,100.0,100.0
2698,100.0,100.0
2,45.952614201226375,91.64580385327092
465,50.0,100.0
269,13.333333333333334,93.33333333333333
5750,0.0,100.0
518,100.0,100.0
2513,100.0,100.0
-10,43.78585086042065,87.95411089866157
66,37.06293706293706,92.3076923076923
-53,52.94117647058824,82.35294117647058
154,45.16129032258064,96.7741935483871
432,0.0,100.0
265,55.55555555555556,88.88888888888889
-137,100.0,100.0
1063,0.0,100.0
508,33.33333333333333,100.0
6161,0.0,100.0
520,50.0,100.0
344,75.0,75.0
162,33.33333333333333,91.66666666666666
1752,0.0,100.0
11551,100.0,100.0
967,0.0,100.0
244,55.55555555555556,88.88888888888889
-78,80.0,100.0
1699,50.0,100.0
954,100.0,100.0
869,50.0,100.0
4688,0.0,100.0
615,50.0,100.0
1198,100.0,100.0
689,0.0,100.0
1234,0.0,100.0
553,33.33333333333333,100.0
428,0.0,0.0
525,0.0,100.0
433,60.0,80.0
2752,0.0,100.0
164,44.827586206896555,93.10344827586206
-34,42.857142857142854,91.07142857142857
711,100.0,66.66666666666666
-117,0.0,100.0
931,100.0,100.0
1076,100.0,100.0
821,0.0,100.0
605,100.0,100.0
3504,100.0,100.0
503,0.0,100.0
495,0.0,100.0
176,34.78260869565217,100.0
360,71.42857142857143,85.71428571428571
3499,0.0,100.0
1194,0.0,100.0
134,57.14285714285714,93.87755102040816
971,0.0,100.0
329,60.0,100.0
-62,30.0,60.0
245,55.55555555555556,100.0
732,50.0,100.0
536,66.66666666666666,100.0
3363,0.0,100.0
504,20.0,80.0
1590,100.0,100.0
-75,50.0,66.66666666666666
1097,100.0,100.0
1635,100.0,100.0
2039,100.0,100.0
1315,100.0,100.0
2601,0.0,100.0
359,66.66666666666666,100.0
422,0.0,100.0
2155,0.0,100.0
6720,0.0,100.0
175,45.0,85.0
76,50.442477876106196,90.2654867256637
102,45.90163934426229,88.52459016393442
426,50.0,100.0
-40,21.428571428571427,85.71428571428571
4392,0.0,100.0
606,0.0,100.0
565,100.0,100.0
-102,0.0,100.0
914,0.0,100.0
991,0.0,100.0
233,46.15384615384615,100.0
3509,100.0,100.0
1823,0.0,100.0
506,100.0,100.0
745,50.0,50.0
827,0.0,100.0
684,100.0,0.0
1203,0.0,100.0
729,0.0,0.0
5479,0.0,100.0
4,45.15179968701096,91.76212832550861
92,45.33333333333333,89.33333333333333
163,43.47826086956522,91.30434782608695
230,26.31578947368421,84.21052631578947
391,42.857142857142854,100.0
549,0.0,100.0
727,33.33333333333333,100.0
1188,100.0,100.0
842,0.0,100.0
930,100.0,100.0
899,50.0,100.0
1095,100.0,100.0
308,62.5,87.5
-148,50.0,100.0
1847,100.0,100.0
604,33.33333333333333,100.0
3816,100.0,100.0
524,66.66666666666666,66.66666666666666
-128,0.0,100.0
118,46.0,94.0
2739,0.0,100.0
805,50.0,100.0
1863,0.0,100.0
8300,0.0,100.0
1078,0.0,100.0
13,43.964275424949584,92.62460386055892
1160,75.0,100.0
687,50.0,100.0
272,70.0,100.0
765,50.0,100.0
1638,100.0,0.0
305,16.666666666666664,100.0
652,100.0,100.0
1272,100.0,100.0
14661,0.0,0.0
36,43.28358208955223,92.53731343283582
75,51.515151515151516,89.8989898989899
302,42.857142857142854,100.0
-282,0.0,100.0
722,0.0,100.0
603,0.0,100.0
9843,100.0,100.0
984,100.0,100.0
2750,0.0,100.0
-23,48.24561403508772,87.71929824561403
172,39.130434782608695,91.30434782608695
3202,100.0,100.0
2237,100.0,0.0
1053,0.0,100.0
613,33.33333333333333,100.0
-171,0.0,100.0
78,46.15384615384615,92.3076923076923
1173,100.0,100.0
408,20.0,80.0
314,55.55555555555556,88.88888888888889
1462,100.0,100.0
1275,0.0,100.0
-83,25.0,75.0
579,50.0,100.0
780,50.0,50.0
-32,48.275862068965516,89.65517241379311
1020,100.0,100.0
672,0.0,100.0
18,46.1453133666112,91.07043815862451
140,41.37931034482759,96.55172413793103
125,44.18604651162791,90.69767441860465
410,16.666666666666664,100.0
1015,0.0,100.0
1995,0.0,100.0
679,100.0,100.0
298,85.71428571428571,71.42857142857143
533,50.0,100.0
1416,100.0,100.0
983,33.33333333333333,100.0
289,33.33333333333333,88.88888888888889
-186,0.0,100.0
1601,50.0,100.0
1290,0.0,100.0
2409,0.0,100.0
1129,100.0,100.0
1156,0.0,100.0
-214,100.0,100.0
607,0.0,100.0
-59,38.46153846153847,92.3076923076923
-51,47.05882352941176,88.23529411764706
1070,0.0,100.0
2023,100.0,100.0
1036,100.0,100.0
69,44.800000000000004,89.60000000000001
475,66.66666666666666,100.0
1148,0.0,100.0
913,0.0,100.0
14,43.826144221270994,92.59137306552519
374,40.0,100.0
1162,100.0,100.0
1014,0.0,100.0
3530,0.0,100.0
3718,100.0,100.0
935,0.0,100.0
594,100.0,100.0
2217,0.0,100.0
1649,0.0,100.0
-161,0.0,100.0
733,0.0,100.0
216,60.0,100.0
2834,0.0,100.0
286,16.666666666666664,100.0
598,0.0,100.0
767,100.0,100.0
864,100.0,100.0
1311,100.0,100.0
5399,100.0,100.0
583,50.0,100.0
2391,100.0,100.0
782,100.0,100.0
1223,0.0,100.0
505,100.0,100.0
137,38.88888888888889,91.66666666666666
173,33.33333333333333,90.47619047619048
194,41.17647058823529,100.0
626,33.33333333333333,100.0
601,33.33333333333333,66.66666666666666
-226,100.0,100.0
692,100.0,100.0
3297,100.0,100.0
1914,100.0,100.0
21,43.403028118240805,91.78082191780823
238,46.666666666666664,100.0
135,48.64864864864865,97.2972972972973
547,100.0,100.0
-130,50.0,50.0
